名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
貆,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古代神话中的兽类，名为貆，体态矫健，毛色斑斓，融合了狐狸与豹子的特征。它的眼睛炯炯有神，透露出机敏与狡黠。背景为山林之间，古树参天，云雾缭绕，呈现出一种神秘而幽静的氛围。整体风格参考《山海经》中的插画，采用传统中国美学的彩色水墨风格绘制。,动物\兽名\貆.png,huan（貆）,"prompt: An ancient mythological beast named Xiao, with a vigorous body and colorful fur, blending the characteristics of a fox and a leopard. Its eyes are piercing, revealing alertness and cunning. The background is between mountains and forests, with towering ancient trees and clouds and mist, presenting a mysterious and quiet atmosphere. The overall style refers to the illustrations in the ""Classic of Mountains and Seas"", and is drawn in the color ink style of traditional Chinese aesthetics."
狐,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只灵动的狐狸，身姿矫健，毛色以火红为主，尾巴蓬松而长，眼神中透露着机敏与狡黠。背景为古代山水画风格，山峦起伏，云雾缭绕，树木苍翠，整个画面充满中国传统美学的韵味。狐狸站立于一块青石之上，周围散落着几朵野花，显得格外生动。,动物\兽名\狐.png,hu（狐）,"prompt: A smart fox, with a vigorous posture, a predominantly fiery red coat, a fluffy and long tail, and a look that reveals alertness and cunning. The background is the style of ancient landscape painting, with undulating mountains, clouds and mist, green trees, and the whole picture is full of the charm of traditional Chinese aesthetics. The fox stands on a bluestone, surrounded by a few wildflowers, which looks particularly vivid."
讙,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如狸,一目,三尾,其音如奪百聲,",prompt: 一只形状像狸猫的神兽，名为讙。它只有一只眼睛，却拥有三条尾巴。讙的声音独特，能模仿百种声音。画面中，讙站在一片神秘的山林之中，周围环绕着古老的树木和奇异的花草。它的毛色斑斓，眼睛闪烁着智慧的光芒。背景采用传统的中国水墨画风格，色彩以青绿为主，点缀着淡雅的花朵，营造出一种幽静而神秘的氛围。整幅画面充满神话色彩，展现了《山海经》中的奇幻世界。,动物\兽名\讙.png,huan（讙）,"prompt: A mythical beast shaped like a civet cat, named Xiao. It has only one eye, but has three tails. The sound of the noise is unique and can imitate hundreds of sounds. In the picture, Huang stands in a mysterious mountain forest, surrounded by ancient trees and exotic flowers and plants. Its fur is colorful and its eyes shimmer with wisdom. The background is in the style of traditional Chinese ink painting, with a predominantly green color and elegant flowers, creating a quiet and mysterious atmosphere. The whole picture is full of mythology, showing the fantasy world in the ""Classic of Mountains and Seas""."
䮝,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如麢羊,四角,馬尾,有距,善還,其鳴自䚯,",prompt: 一只神秘的古代神兽，名为䮝。其外形如同麢羊，但拥有四只角，尾巴像马尾一样长而飘逸。它的脚上有距，能够灵活地转身和跳跃。当它鸣叫时，声音独特，仿佛在自言自语。请用传统中国美学的彩色水墨风格描绘这只神兽，注重表现其灵动的姿态和独特的特征。背景可以是山林或草原，展现出古朴而神秘的氛围。,动物\兽名\䮝.png,hun（䮝）,"prompt: A mysterious ancient mythical beast named Ton. It looks like a sheep, but has four horns and a tail that is long and flowing like a horse's tail. It has a distance on its feet, allowing it to turn and jump flexibly. When it chirps, it has a unique sound, as if talking to itself. Please depict this mythical beast in the colorful ink style of traditional Chinese aesthetics, focusing on expressing its agile posture and unique characteristics. The background can be mountains or grasslands, showing a quaint and mysterious atmosphere."
獂,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如牛,三足,其鳴自詨,",prompt: 一只形状如牛的神秘生物，名为獂，它拥有三只脚，站在一片古老而神秘的山林之中。它的叫声如同在呼唤自己的名字，回荡在山谷之间。画面采用传统中国美学的彩色水墨风格，背景是云雾缭绕的山峦和茂密的古木，色彩以淡雅为主，点缀着几抹鲜艳的颜色，营造出一种幽远而神秘的氛围。,动物\兽名\獂.png,yuan（獂）,"Prompt: A mysterious creature shaped like a cow, named Qiang, has three legs and stands in an ancient and mysterious mountain forest. Its cry echoed through the valley as if calling its own name. The painting adopts the color ink style of traditional Chinese aesthetics, with cloudy mountains and dense ancient trees in the background, and the colors are mainly elegant, dotted with a few bright colors, creating a distant and mysterious atmosphere."
䍺,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如羊,無口,不可殺也,",prompt: 一只形状如羊的神秘生物，名为䍺，其面部没有嘴巴，全身覆盖着细腻的羊毛，眼神温和而深邃。它站立在一片幽静的山林之中，周围环绕着古老的树木和奇花异草。画面采用传统中国美学的彩色水墨风格，背景以淡雅的山水画为基调，展现出一种超脱尘世的宁静与神秘感。,动物\兽名\䍺.png,huan（䍺）,"Prompt: A mysterious creature shaped like a sheep, named 仺, has no mouth on its face, its whole body is covered with fine wool, and its eyes are gentle and deep. It stands in a secluded mountain forest, surrounded by ancient trees and exotic flowers. The painting adopts the color ink style of traditional Chinese aesthetics, and the background is based on elegant landscape paintings, showing a sense of tranquility and mystery beyond the world."
（青丘國）狐,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"四足,九尾,",prompt: 一只四足九尾的狐狸，身姿矫健，毛色如青烟般淡雅，尾巴轻盈飘逸，眼中闪烁着智慧与神秘的光芒，背景是古风的青丘国山水，画面采用传统中国美学的彩色水墨风格，色彩柔和，意境深远。,动物\兽名\（青丘國）狐.png,（qingqiuguo）hu（（青丘國）狐）,"prompt: A four-legged and nine-tailed fox, with a vigorous posture, a fur color as elegant as green smoke, a light and elegant tail, a light and elegant tail, and a light of wisdom and mystery in its eyes, the background is the ancient Qingqiu country landscape, and the picture adopts the color ink style of traditional Chinese aesthetics, with soft colors and far-reaching artistic conception."
貉,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只来自《山海经》的神秘兽类貉，体态似犬而毛色斑斓，眼神灵动，背景为古代山水画卷，整体采用传统中国彩色水墨风格描绘，画面中融入古朴的山石与流动的云雾，营造出一种幽远而神秘的氛围。,动物\兽名\貉.png,hao（貉）,"prompt: A mysterious beast raccoon dog from the ""Classic of Mountains and Seas"", with a dog-like body and colorful fur, smart eyes, the background is an ancient landscape painting, the overall depiction is depicted in the style of traditional Chinese color ink painting, and the picture is integrated with simple mountains and rocks and flowing clouds and mist, creating a secluded and mysterious atmosphere."
獋狗,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古代神话中的獋狗，体态矫健，毛色斑斓，眼神锐利。它站立在山林之间，周围环绕着茂密的树木和奇花异草，背景是远山和云雾缭绕的天空。画面采用传统中国彩色水墨风格，笔触细腻，色彩丰富而柔和，展现出一种神秘而又祥和的氛围。,动物\兽名\獋狗.png,haogou（獋狗）,"prompt: An ancient mythical roe deer dog with a vigorous body, colorful fur, and sharp eyes. It stands among the mountains and forests, surrounded by dense trees and exotic flowers, with distant mountains and misty skies in the background. The painting adopts the traditional Chinese color ink style, with delicate brushstrokes, rich and soft colors, showing a mysterious and peaceful atmosphere."
獔狗,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只来自《山海经》的神秘兽类獔狗，它有着犬科动物的基本特征，但体型庞大如小牛犊，毛色斑斓如同彩虹。其眼睛闪烁着智慧的光芒，四足强健有力，尾巴长而蓬松。背景为一片古老的森林，树木参天，藤蔓缠绕，营造出一种幽深神秘的氛围。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，色彩丰富且层次分明，线条流畅自然。,动物\兽名\獔狗.png,haogou（獔狗）,"prompt: A mysterious beast from the ""Classic of Mountains and Seas"", it has the basic characteristics of a canine, but it is as large as a calf and its coat is as colorful as a rainbow. Its eyes sparkle with wisdom, its four legs are strong and powerful, and its tail is long and fluffy. The background is an ancient forest with towering trees and intertwined vines, creating a deep and mysterious atmosphere. The overall style refers to ancient illustrations, using the color ink style of traditional Chinese aesthetics, rich in color and layered, and the lines are smooth and natural."
并封,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在巫咸東,其狀如彘,前後皆有首,黑,",prompt: 在巫咸国以东，有一只名为并封的神兽，其形状像猪，前后都有头，全身黑色。请以古代插画风格和传统中国美学的彩色水墨风格绘制这只神秘的并封兽。背景可以是山林或幽谷，色彩要深沉而富有层次感，表现出并封的神秘与威严。,动物\兽名\并封.png,bingfeng（并封）,"Prompt: To the east of the Wuxian Kingdom, there is a mythical beast called Bingfeng, which is shaped like a pig, with a head in the front and back, and a black body. Please draw this mysterious beast in the style of ancient illustration and the colorful ink style of traditional Chinese aesthetics. The background can be mountains or valleys, and the colors should be deep and layered, showing the mystery and majesty of the parallel."
